epoch,train_loss,val_accuracy
115,0.26884678200396717,0.7722878625134264
116,0.2674379348754883,0.8721804511278195
117,0.26781537052657867,0.8764769065520945
118,0.2542094292982808,0.8163265306122449
119,0.263764026773791,0.8528464017185822
120,0.2595832856037678,0.8528464017185822
121,0.2572250976585425,0.8915145005370569
122,0.2390971777276096,0.8517722878625135
123,0.23575200411116976,0.8442534908700322
124,0.24804061230940697,0.907626208378088
125,0.2530596530399261,0.8979591836734694
126,0.24426190809816375,0.8668098818474759
127,0.24854092611971065,0.8904403866809882
128,0.2537064901592895,0.8474758324382384
129,0.25539121840499407,0.8528464017185822
130,0.24762652645635808,0.7819548872180451
131,0.22747098457100046,0.8979591836734694
132,0.25938579997318423,0.6638023630504833
133,0.2385071846537101,0.8861439312567132
134,0.23369258795029077,0.8689581095596133
135,0.21701532825190797,0.8990332975295381
136,0.21714568784476346,0.8818474758324383
137,0.23275590611573976,0.874328678839957
138,0.22445668684493783,0.849624060150376
139,0.23983659595251083,0.8893662728249194
140,0.2510985708835288,0.8947368421052632
141,0.22304267417161894,0.8689581095596133
142,0.21315359983306664,0.8968850698174007
143,0.21430918822685877,0.9022556390977443
144,0.23125386233322132,0.8012889366272825
145,0.2604745798067659,0.8474758324382384
146,0.21087020963557765,0.8979591836734694
147,0.20003056497528002,0.8506981740064447
148,0.21031781849570763,0.9022556390977443
149,0.201613726046605,0.8614393125671321
150,0.20811343322006556,0.8764769065520945
151,0.22387233605751625,0.8904403866809882
152,0.2098313347579768,0.9001074113856069
153,0.19553570159607464,0.7432867883995704
154,0.19542941141825837,0.8807733619763695
155,0.18696496949300298,0.8657357679914071
156,0.20028452931815743,0.8603651987110634
157,0.20542991950980619,0.8861439312567132
158,0.1854038928828449,0.8614393125671321
159,0.17019237014345634,0.8109559613319012
160,0.1906266858498765,0.8915145005370569
161,0.19441182567523077,0.8796992481203008
162,0.184111794249879,0.8345864661654135
163,0.19640473171304434,0.7808807733619764
164,0.18804908349600613,0.8850698174006445
165,0.20519075732136893,0.878625134264232
166,0.17944097047687596,0.8453276047261009
167,0.18029067636682436,0.8549946294307197
168,0.188189680982604,0.8421052631578947
169,0.18276137253667554,0.8464017185821697
170,0.1929113584705907,0.8259935553168636
171,0.18604737064904636,0.8893662728249194
172,0.17964190513723427,0.8968850698174007
173,0.1744632565886037,0.8657357679914071
174,0.17402578419090337,0.8818474758324383
175,0.17363876310519427,0.8066595059076263
176,0.1709390392399624,0.8882921589688507
177,0.16432924629149273,0.8904403866809882
178,0.1736630104545854,0.8517722878625135
179,0.1702784453638089,0.8968850698174007
180,0.19271059004733196,0.8915145005370569
181,0.18765724571740144,0.8893662728249194
182,0.17332249265323338,0.8872180451127819
183,0.1782803547401459,0.8915145005370569
184,0.16298192915900683,0.9011815252416756
185,0.16748092062452918,0.8378088077336198
186,0.16078019878651914,0.8947368421052632
187,0.16552879069096002,0.8872180451127819
188,0.1583478635805858,0.8485499462943072
189,0.1784994861063285,0.8893662728249194
190,0.16687902911669678,0.8979591836734694
191,0.16995129957158342,0.9044038668098818
192,0.1552168557372613,0.8464017185821697
193,0.16481522544740868,0.9001074113856069
194,0.1826417894444914,0.8700322234156821
195,0.15110163046763495,0.8678839957035446
196,0.171702591328221,0.9097744360902256
197,0.1523729209971224,0.8893662728249194
198,0.1490876699805769,0.882921589688507
199,0.15951191931644565,0.8915145005370569
200,0.15848878145408937,0.9065520945220193
201,0.15564803748081127,0.8754027926960258
202,0.15996406078497824,0.8711063372717508
203,0.19449285140786415,0.8850698174006445
204,0.16510752798655096,0.8711063372717508
205,0.14640918920119095,0.8893662728249194
206,0.1607924338398326,0.7400644468313641
207,0.14871529671244132,0.9044038668098818
208,0.15349251033467615,0.8850698174006445
209,0.15989531604493532,0.8958109559613319
210,0.17219394626907814,0.8796992481203008
211,0.1461286171633973,0.8818474758324383
212,0.13682058268887365,0.8302900107411385
213,0.14539541710968104,0.8947368421052632
214,0.14015279898746338,0.8958109559613319
215,0.1612256459859956,0.8872180451127819
216,0.15256673145768607,0.882921589688507
217,0.15758720210665822,0.8850698174006445
218,0.155200206889556,0.8882921589688507
219,0.16993467228757775,0.8872180451127819
220,0.14989169823348075,0.8882921589688507
221,0.1563123817372526,0.8872180451127819
222,0.14422254570815554,0.8861439312567132
223,0.14618564669677636,0.8915145005370569
224,0.15178361648104638,0.8904403866809882
225,0.16028794034933433,0.8893662728249194
226,0.16212353996263865,0.8678839957035446
227,0.15683884402880302,0.8657357679914071
228,0.15648694221790022,0.8625134264232008
229,0.14635029459833845,0.8818474758324383
230,0.13869238038284656,0.8388829215896885
231,0.15553335565277654,0.8882921589688507
232,0.13830573596537876,0.8796992481203008
233,0.14425606787618664,0.8678839957035446
234,0.1734296248302373,0.8625134264232008
235,0.15758859853331858,0.8345864661654135
236,0.13367263133772928,0.8571428571428571
237,0.14089653325768617,0.849624060150376
238,0.15187691045829502,0.8915145005370569
239,0.14535197010661802,0.8925886143931256
240,0.13979972582151237,0.8721804511278195
241,0.13682086423485199,0.907626208378088
242,0.12480981370163524,0.8990332975295381
243,0.1457520632439444,0.8302900107411385
244,0.14804685055318043,0.8689581095596133
245,0.15353217592033055,0.7497314715359829
246,0.1326769888560232,0.8936627282491945
247,0.14095314340586337,0.8678839957035446
248,0.14869666451381314,0.8872180451127819
249,0.13905988425876087,0.878625134264232
250,0.15478924029849023,0.849624060150376
251,0.1259998885484842,0.8968850698174007
252,0.14185803232746375,0.8388829215896885
253,0.1406726374840125,0.8807733619763695
254,0.1399527137599583,0.874328678839957
255,0.12676329812448886,0.882921589688507
256,0.1276972264242478,0.878625134264232
257,0.1319625080626808,0.8861439312567132
258,0.12979530857907784,0.8904403866809882
259,0.1202732848428746,0.8936627282491945
260,0.13031704813099176,0.8947368421052632
261,0.1384075537053311,0.8635875402792696
262,0.13070934200579795,0.8764769065520945
263,0.13318705793199503,0.8635875402792696
264,0.12418876520684387,0.8603651987110634
265,0.12488583275554781,0.8571428571428571
266,0.1305733922447086,0.8614393125671321
267,0.1347632320701248,0.8882921589688507
268,0.12824052264354538,0.9022556390977443
269,0.13224724852121794,0.8485499462943072
270,0.11936955607663362,0.907626208378088
271,0.12596852977513376,0.7980665950590763
272,0.13252025834706604,0.8893662728249194
273,0.14634227307919317,0.8453276047261009
274,0.14120793458806652,0.8668098818474759
275,0.13801866445021752,0.8281417830290011
276,0.13345976102635518,0.8925886143931256
277,0.12037292841232868,0.8657357679914071
278,0.11786356684751809,0.9065520945220193
279,0.11867161958804752,0.8517722878625135
280,0.12968558361992621,0.8882921589688507
281,0.14033324583075368,0.8721804511278195
282,0.11950285422305267,0.8861439312567132
283,0.12716549064498395,0.8796992481203008
284,0.11543549400451793,0.8700322234156821
285,0.12021939482730933,0.8807733619763695
286,0.1261351866981922,0.8732545649838883
287,0.11911510502617075,0.9022556390977443
288,0.1252813883062102,0.8915145005370569
289,0.1260007445772107,0.8474758324382384
290,0.12398766073533612,0.882921589688507
291,0.12118604987796046,0.8979591836734694
292,0.13119206938128442,0.8614393125671321
293,0.13501242933492374,0.8678839957035446
294,0.1344790494340098,0.878625134264232
295,0.12865529730756822,0.8646616541353384
296,0.11985446886820161,0.907626208378088
297,0.11719318092442475,0.8850698174006445
298,0.11653786196779364,0.8904403866809882
299,0.12393297765873627,0.882921589688507
300,0.14265952296092366,0.8711063372717508
301,0.1350128510608696,0.874328678839957
302,0.12190021860013263,0.8861439312567132
303,0.12432139435022846,0.8721804511278195
304,0.1215424169622099,0.8378088077336198
305,0.1340449560417706,0.8635875402792696
306,0.12623502843830192,0.8796992481203008
307,0.12123841300415687,0.8754027926960258
308,0.12145716424744862,0.6906552094522019
309,0.12955797059286353,0.874328678839957
310,0.13396078482684162,0.8807733619763695
311,0.1250509052322461,0.8657357679914071
312,0.11015905978747158,0.878625134264232
313,0.11612591671192238,0.8689581095596133
314,0.11691396627137358,0.8882921589688507
315,0.1212898994453697,0.8872180451127819
316,0.1103300031226797,0.9022556390977443
317,0.11469599259141673,0.8421052631578947
318,0.11582469237514605,0.8807733619763695
319,0.10868851066135173,0.8657357679914071
320,0.1074568215592438,0.8861439312567132
321,0.1092205503079881,0.8711063372717508
322,0.12177362553795211,0.8915145005370569
323,0.11515634511119853,0.8700322234156821
324,0.11378641869140486,0.8721804511278195
325,0.10595081119129482,0.8775510204081632
326,0.12132948270847654,0.8839957035445757
327,0.12575436709846696,0.8689581095596133
328,0.14568126569382656,0.8335123523093448
329,0.13503583137873307,0.8711063372717508
330,0.1301805006706307,0.8839957035445757
331,0.11794639255405746,0.8925886143931256
332,0.1289563623700877,0.8689581095596133
333,0.15512967208384448,0.8281417830290011
334,0.11618038100582492,0.8689581095596133
335,0.11653191949694584,0.8839957035445757
336,0.12270478563558342,0.8517722878625135
337,0.14102473099214527,0.8592910848549946
338,0.13637555373880345,0.8345864661654135
339,0.11529133616922757,0.8582169709989259
340,0.12487759840581168,0.9022556390977443
341,0.11956336946480631,0.8904403866809882
342,0.1148228267999764,0.8646616541353384
343,0.11894892382984742,0.8872180451127819
344,0.10661792302923077,0.9119226638023631
345,0.12212229319489919,0.8635875402792696
346,0.11104849074433884,0.8689581095596133
347,0.12299841787650162,0.8839957035445757
348,0.1164832030956307,0.8915145005370569
349,0.11596150659462516,0.8861439312567132
350,0.11779975535698299,0.8603651987110634
351,0.10791151499988623,0.8657357679914071
352,0.12132959886858016,0.8603651987110634
353,0.1186367218884138,0.8614393125671321
354,0.11060291057070479,0.8711063372717508
355,0.12610538974085933,0.8528464017185822
356,0.12070047752891915,0.8764769065520945
357,0.11314470950577758,0.8947368421052632
358,0.12067965793415394,0.8689581095596133
359,0.11040949902962893,0.8700322234156821
360,0.11273582400475493,0.8818474758324383
361,0.11976502411083406,0.8678839957035446
362,0.1222379402213722,0.8646616541353384
363,0.10968851854499334,0.8646616541353384
364,0.13667739613347837,0.8464017185821697
365,0.11720008521269147,0.8635875402792696
366,0.10902089406422769,0.8625134264232008
367,0.10576522847265403,0.8732545649838883
368,0.10831577227745429,0.8668098818474759
369,0.10863560250299609,0.8711063372717508
370,0.1071103504882791,0.8796992481203008
371,0.1067444288259388,0.8796992481203008
372,0.11291332751448847,0.8700322234156821
373,0.11636582834041144,0.8721804511278195
374,0.1155530778854353,0.8796992481203008
375,0.10981066733535029,0.8506981740064447
376,0.1227875880132883,0.8839957035445757
377,0.1142760745396949,0.8711063372717508
378,0.10427288784701218,0.8689581095596133
379,0.11153525657728951,0.8796992481203008
380,0.10966562390184173,0.8678839957035446
381,0.11412132293101336,0.7207303974221267
382,0.12216544292165504,0.8689581095596133
383,0.10226755525566573,0.8732545649838883
384,0.10233770364210901,0.8732545649838883
385,0.10610704254518208,0.8614393125671321
386,0.11444335663467288,0.8603651987110634
387,0.11204963425795238,0.8528464017185822
388,0.11519642807861678,0.8313641245972073
389,0.13716135166872007,0.8592910848549946
390,0.11682959769366898,0.8592910848549946
391,0.11235845767152615,0.8313641245972073
392,0.12221850404062141,0.8335123523093448
393,0.12566557380522037,0.8700322234156821
394,0.11243730269245103,0.841031149301826
395,0.11470136388292552,0.874328678839957
396,0.12449645471806589,0.8603651987110634
397,0.11868421021056895,0.8700322234156821
398,0.1049282250360737,0.8689581095596133
399,0.10875043586596973,0.9011815252416756
400,0.10421644112231553,0.8635875402792696
401,0.0991442668148213,0.8721804511278195
402,0.10238246929321367,0.8603651987110634
403,0.10202798676755653,0.841031149301826
404,0.12225762388517714,0.8700322234156821
405,0.10652516467315662,0.8582169709989259
406,0.11226748520584029,0.8582169709989259
407,0.10549387938102198,0.8549946294307197
408,0.1028670067813149,0.8625134264232008
409,0.10306271284935065,0.8539205155746509
410,0.10728546550783974,0.849624060150376
411,0.1000221870908251,0.8689581095596133
412,0.10015009070310851,0.8711063372717508
413,0.10822199523234023,0.8485499462943072
414,0.11822411352477502,0.8206229860365198
415,0.12740384936173502,0.8485499462943072
416,0.10701049631859502,0.8635875402792696
417,0.10358779875350281,0.8807733619763695
418,0.09907532412296113,0.8754027926960258
419,0.09618974515658796,0.8528464017185822
420,0.10219806465260589,0.8582169709989259
421,0.09803364317641299,0.8754027926960258
422,0.10428368258807394,0.8635875402792696
423,0.10572260381797186,0.8635875402792696
424,0.10516833451787472,0.8582169709989259
425,0.09441471647030403,0.8754027926960258
426,0.10276799840155743,0.8528464017185822
427,0.1005673280833901,0.8689581095596133
428,0.12732723305941138,0.8485499462943072
429,0.1180825228524259,0.849624060150376
430,0.1412316739368133,0.8582169709989259
431,0.10446860067236424,0.8582169709989259
432,0.11107633963354632,0.8592910848549946
433,0.09996663438331367,0.8625134264232008
434,0.10407811752920057,0.8668098818474759
435,0.10693801301547662,0.8882921589688507
436,0.10751949038246346,0.8968850698174007
437,0.09656733184611091,0.8657357679914071
438,0.11417545894017586,0.8915145005370569
439,0.11668403539010602,0.8528464017185822
440,0.1279041457395905,0.8603651987110634
441,0.11513289804450977,0.8711063372717508
442,0.09939978184560552,0.8721804511278195
443,0.09777208257558095,0.8635875402792696
444,0.11832141785165756,0.8700322234156821
445,0.10412199322420818,0.8603651987110634
446,0.10319508542903723,0.8528464017185822
447,0.107712580027401,0.8549946294307197
448,0.10491280365560172,0.8668098818474759
449,0.1093333240152679,0.8528464017185822
450,0.10341261230751427,0.8657357679914071
451,0.09682273559081249,0.8850698174006445
452,0.1010370970495084,0.8635875402792696
453,0.0986500509783753,0.8549946294307197
454,0.09350718233190103,0.8678839957035446
455,0.10435690747924213,0.8345864661654135
456,0.10917864164783277,0.8474758324382384
457,0.11753004601495898,0.8603651987110634
458,0.10763334658028734,0.8635875402792696
459,0.10211880670653449,0.8485499462943072
460,0.10195254548562245,0.8614393125671321
461,0.10682476707609792,0.8485499462943072
462,0.11087341762633406,0.8646616541353384
463,0.09748418112178472,0.8506981740064447
464,0.10023838716049671,0.8539205155746509
465,0.09926616854201524,0.8539205155746509
466,0.10078293452055281,0.8335123523093448
467,0.12250227636048713,0.8474758324382384
468,0.0998990729284019,0.8485499462943072
469,0.10116028564466704,0.8453276047261009
470,0.11911211583094719,0.8335123523093448
471,0.1140864977926393,0.8442534908700322
472,0.11174384342172207,0.8582169709989259
473,0.09887770975220543,0.8464017185821697
474,0.10143663716834819,0.8646616541353384
475,0.09327591734671663,0.8614393125671321
476,0.11070805321632622,0.8560687432867884
477,0.1036187740138326,0.8464017185821697
478,0.10048463029993905,0.8582169709989259
479,0.09083203795536321,0.8646616541353384
480,0.10394492446102647,0.8592910848549946
481,0.09870688855420683,0.8796992481203008
482,0.1032506237582614,0.8657357679914071
483,0.10752317185949486,0.8592910848549946
484,0.10092624130412045,0.8657357679914071
485,0.10430681846956472,0.8668098818474759
486,0.10741707934942256,0.8431793770139635
487,0.10867954066230191,0.8571428571428571
488,0.10205808320106605,0.8549946294307197
489,0.09720931636790435,0.8678839957035446
490,0.09431841139918945,0.8592910848549946
491,0.09459118898480366,0.8560687432867884
492,0.10017755732538856,0.8464017185821697
493,0.10361766737625082,0.8625134264232008
494,0.0964321520838202,0.8571428571428571
495,0.09787997171585248,0.8259935553168636
496,0.09513569563879974,0.8528464017185822
497,0.10837273742271285,0.8571428571428571
498,0.10543649708931772,0.8614393125671321
499,0.10117509112142138,0.849624060150376
500,0.10001480530024084,0.8668098818474759
